"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"1110","OAZ1",3.57138639981016e-22,-0.116835346308537,0.993,0.995,8.66418340593946e-18
"1111","PRR15",3.71475559320697e-22,-0.197061965588026,0.187,0.198,9.0119970691201e-18
"1112","COA4",3.96644977759735e-22,-0.127501697921921,0.677,0.708,9.62260716045116e-18
"1113","HILPDA",3.97863955101536e-22,-0.67200669020773,0.142,0.178,9.65217955076327e-18
"1114","CTSD",3.98304593895732e-22,-0.183304262588706,0.851,0.87,9.66286944791046e-18
"1115","TADA3",3.99870591122467e-22,-0.297353180861992,0.379,0.434,9.70086054063106e-18
"1116","SSU72",4.05279435242716e-22,-0.126192428747361,0.774,0.798,9.83207909898828e-18
"1117","FKBP8",4.28732278953897e-22,-0.174127518874116,0.616,0.654,1.04010450874216e-17
"1118","UBE2L6",4.3812163247755e-22,-0.260488679577655,0.353,0.384,1.06288308039054e-17
"1119","COMMD1",4.38971350974332e-22,-0.184587026771169,0.437,0.463,1.06494449746373e-17
"1120","HLA-A",4.64847555272305e-22,-0.130198602173046,0.993,0.995,1.12772016909061e-17
"1121","GDI2",5.03423840362834e-22,-0.177324763672409,0.676,0.725,1.22130623672024e-17
"1122","S100A8",5.07211657808015e-22,-1.82295881985017,0.02,0.049,1.23049548184225e-17
"1123","SMIM15",5.0876036891752e-22,-0.207107078681514,0.451,0.47,1.2342526549939e-17
"1124","SARNP",5.55700143288354e-22,-0.16500911561769,0.596,0.652,1.34812854761755e-17
"1125","CCT7",5.8206297385093e-22,-0.176875014771726,0.654,0.716,1.41208477456236e-17
"1126","DBI",5.87681664063345e-22,-0.124759625769676,0.969,0.974,1.42571571701768e-17
"1127","C12orf57",6.33355815123934e-22,-0.111545662328469,0.843,0.882,1.53652120749066e-17
"1128","KLF6",6.57980497076488e-22,-0.233563579824301,0.837,0.899,1.59626068590756e-17
"1129","ERO1A",6.786912666835e-22,-0.382080333913388,0.359,0.382,1.64650501297417e-17
"1130","C15orf48",6.81182373585917e-22,-0.920611629329398,0.092,0.125,1.65254843831944e-17
"1131","MARCKS",6.99826501029682e-22,-0.29833841820091,0.638,0.736,1.69777909149801e-17
"1132","TNFAIP8",7.02521317343684e-22,-0.702855503590148,0.129,0.174,1.70431671587578e-17
"1133","SNRPB2",7.81843381747256e-22,-0.184207224784044,0.636,0.681,1.89675204411884e-17
"1134","GNPTG",8.0569635486999e-22,-0.129019456406563,0.354,0.347,1.9546193569146e-17
"1135","MICU2",8.30591005815982e-22,-0.241522411085639,0.372,0.4,2.01501378010957e-17
"1136","EMC6",8.6132127167477e-22,-0.224405920923521,0.564,0.625,2.08956540508299e-17
"1137","CTNNB1",9.31131832839188e-22,-0.131330933195282,0.719,0.784,2.25892582646787e-17
"1138","ACAA1",9.33118477131473e-22,-0.341277014847214,0.294,0.351,2.26374542552095e-17
"1139","IFI16",9.83914918404481e-22,-0.348249815554242,0.495,0.597,2.38697759204927e-17
"1140","CCDC47",1.02542165774294e-21,-0.153078314703244,0.704,0.732,2.48767294168438e-17
"1141","PHGDH",1.03218189563293e-21,0.263764762916555,0.383,0.349,2.50407327880549e-17
"1142","POLD3",1.0763444649414e-21,-0.423918257477739,0.209,0.248,2.61121167194783e-17
"1143","ING2",1.15307837914878e-21,-0.240365843424503,0.319,0.343,2.79736814781493e-17
"1144","RAB1B",1.16088039782387e-21,-0.110188882437521,0.495,0.481,2.8162958451207e-17
"1145","CEBPZOS",1.18705167316995e-21,-0.181621980622877,0.456,0.468,2.8797873591103e-17
"1146","SERTAD3",1.26718620368421e-21,-0.226138431481026,0.264,0.283,3.0741937301379e-17
"1147","MRPL43",1.27072748541551e-21,-0.144174296772488,0.633,0.679,3.08278487961802e-17
"1148","RBP1",1.29598210538554e-21,-0.319268795490544,0.386,0.476,3.14405258766532e-17
"1149","RAB18",1.34970091260693e-21,-0.165016764536205,0.533,0.56,3.27437441398441e-17
"1150","CNIH1",1.41408355070629e-21,-0.219567059755162,0.565,0.609,3.43056669401346e-17
"1151","NFIA",1.42087930233213e-21,-0.15599315085558,0.657,0.677,3.44705318745774e-17
"1152","SPTSSB",1.47211789126804e-21,-0.579667724956171,0.167,0.2,3.57135800421627e-17
"1153","NDUFA5",1.59758472025185e-21,-0.188863796861398,0.569,0.63,3.87574053133098e-17
"1154","NPC2",1.61229770967237e-21,-0.297616829187645,0.989,0.992,3.91143424366517e-17
"1155","TPGS2",1.7278283500753e-21,-0.215200540977255,0.392,0.433,4.19171157728267e-17
"1156","PSMD6",1.84443528853699e-21,-0.190311767581894,0.468,0.482,4.47460000999074e-17
"1157","RHOB",2.12949208600897e-21,-0.22496773778742,0.604,0.649,5.16614780065775e-17
"1158","PRELID1",2.18349190154467e-21,-0.153390492294581,0.909,0.936,5.29715135314737e-17
"1159","PRKDC",2.64934760379317e-21,-0.230113639533872,0.745,0.806,6.42731728680223e-17
"1160","SYPL1",2.93162759354527e-21,-0.159183305536948,0.68,0.717,7.11212854194083e-17
"1161","IQGAP1",3.1150475250085e-21,-0.136229862891052,0.81,0.872,7.55710529567063e-17
"1162","GIMAP5",3.17242685564127e-21,-2.39623758478528,0.006,0.026,7.69630755178573e-17
"1163","EGLN1",3.21019995565457e-21,-0.276261638159639,0.295,0.322,7.787945092418e-17
"1164","GPR171",3.94926681550315e-21,-2.15761267109729,0.006,0.027,9.58092129441064e-17
"1165","PSMB10",4.22660311900604e-21,-0.29341069066238,0.275,0.302,1.02537391667087e-16
"1166","SLA",4.47093737576202e-21,-2.68208822468921,0.004,0.022,1.08464940735987e-16
"1167","SYNCRIP",4.49964279723776e-21,-0.168590785504086,0.697,0.75,1.09161334260988e-16
"1168","AC004556.3",4.91700936387513e-21,-0.47459385255349,0.128,0.168,1.19286647167611e-16
"1169","BAX",4.94850746603885e-21,-0.230390241266687,0.552,0.611,1.20050791126102e-16
