"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"5008","IDNK",3.60558855522644e-05,-0.341392450313472,0.068,0.083,0.857084455462878
"5009","ING3",3.61378553625322e-05,-0.325805485421152,0.134,0.156,0.859032959822754
"5010","PTPRJ",3.64898867456208e-05,0.441520978644852,0.067,0.049,0.867401097830152
"5011","USP37",3.65061783316937e-05,-0.229451473466859,0.191,0.209,0.867788365122691
"5012","PPCDC",3.68327860917129e-05,-0.266984470684681,0.102,0.117,0.875552158186107
"5013","CHKB",3.70512219422335e-05,-0.309597712466616,0.113,0.135,0.880744596788833
"5014","PPP1R3F",3.70534379989131e-05,-0.122221099785639,0.131,0.145,0.880797274672163
"5015","MIR4300HG",3.71078735697195e-05,-0.723715377003832,0.01,0.017,0.882091262625803
"5016","CARS",3.71248666787971e-05,-0.229944160040489,0.256,0.28,0.882495205821685
"5017","SLC1A1",3.72609010655552e-05,-0.383268108517264,0.064,0.08,0.885728879229313
"5018","HLA-DPA1",3.73092327931164e-05,-0.501631983202226,0.052,0.071,0.886877772725171
"5019","TARS2",3.74803619011482e-05,-0.163488556645841,0.139,0.155,0.890945682752193
"5020","AMPD3",3.76358792251399e-05,-0.431460832255045,0.039,0.05,0.8946424850608
"5021","APOBEC3G",3.76604322698184e-05,-0.350159476199503,0.13,0.152,0.895226135485853
"5022","EGR3",3.77815499721652e-05,-0.347670042546084,0.495,0.53,0.89810522438834
"5023","RCSD1",3.78602186301502e-05,-0.456249238634971,0.071,0.085,0.8999752570573
"5024","PLK1",3.78900206639687e-05,-0.498462021016895,0.053,0.069,0.900683681203199
"5025","LIMS2",3.79680653285244e-05,0.174665258827194,0.037,0.029,0.902538880924353
"5026","USP33",3.81269827265185e-05,-0.124092845260756,0.485,0.504,0.906316506392072
"5027","CARD8-AS1",3.82041545241518e-05,-0.400759355431807,0.026,0.036,0.908150957193613
"5028","ZGRF1",3.82842490014786e-05,-0.432983730174102,0.057,0.077,0.910054883014148
"5029","OGFOD2",3.85741154392361e-05,-0.267338607668226,0.087,0.1,0.916945298106081
"5030","AC060780.1",3.85958945565242e-05,-0.279234099832506,0.133,0.152,0.917463009503137
"5031","TTC12",3.8631168115159e-05,-0.403617498823635,0.066,0.081,0.918301497265445
"5032","ZFC3H1",3.89338289596812e-05,-0.130888517581456,0.373,0.392,0.925496048200583
"5033","GSTT2B",3.89522377981093e-05,-0.384173534115686,0.103,0.128,0.925933644698856
"5034","NLRP2",3.92142561138607e-05,-0.200848997374588,0.163,0.182,0.932162082082582
"5035","RCC1L",3.92411457717494e-05,-0.208485644525848,0.216,0.248,0.932801276140254
"5036","PNMA1",3.93134008969469e-05,-0.200272945139966,0.122,0.143,0.934518852721324
"5037","PHACTR2",3.93324644630612e-05,-0.226440620977245,0.199,0.228,0.934972012751429
"5038","PKP4-AS1",3.94462150795662e-05,-1.11482703703719,0.009,0.016,0.937675978656369
"5039","KSR2",3.94925443120152e-05,-0.444657220113275,0.024,0.033,0.938777270840914
"5040","DHX30",3.9600375189447e-05,-0.117599373082715,0.363,0.373,0.941340518628344
"5041","ING4",3.96258891545463e-05,-0.263833234151129,0.169,0.194,0.94194701109272
"5042","WDR77",3.98422680593849e-05,-0.258940559725503,0.117,0.139,0.947090554039638
"5043","MCOLN1",3.99424452369678e-05,-0.145665974703533,0.142,0.159,0.949471865727961
"5044","EHHADH",4.00022030552556e-05,-0.288856436812244,0.074,0.084,0.950892368826481
"5045","ERCC6L2",4.01373753223162e-05,-0.147077740933607,0.209,0.214,0.954105548786779
"5046","SPIN2B",4.01485327998944e-05,-0.232579880206511,0.08,0.095,0.95437077318629
"5047","CLPB",4.02768795001074e-05,-0.143732989701472,0.216,0.236,0.957421702597053
"5048","SYCE1L",4.03140126334551e-05,-0.379613393049818,0.133,0.162,0.958304394309861
"5049","FANCG",4.03169795816987e-05,-0.386949624595176,0.078,0.102,0.958374921636561
"5050","AC015712.1",4.06441443500631e-05,-0.39247524860078,0.094,0.115,0.96615195534535
"5051","B3GNTL1",4.0850611045931e-05,-0.372144296568381,0.048,0.06,0.971059875172825
"5052","ATPSCKMT",4.0875547133703e-05,-0.238466954284946,0.084,0.094,0.971652630915255
"5053","C5orf34",4.09427310931905e-05,-0.511448166713061,0.04,0.055,0.973249660816231
"5054","CLEC11A",4.12239699666367e-05,-0.274899908281932,0.227,0.255,0.979934990076922
"5055","PWWP3A",4.14281732032297e-05,-0.227551909001853,0.228,0.253,0.984789105213974
"5056","RBFOX2",4.16889500974533e-05,-0.205122582565379,0.346,0.375,0.990988032766563
"5057","TBCK",4.18453419787572e-05,-0.215493416713846,0.166,0.185,0.994705624177038
"5058","PRSS12",4.20812084788754e-05,0.464062453429866,0.042,0.03,1
"5059","NUP93",4.20958290508906e-05,-0.245095728167751,0.15,0.17,1
"5060","MBIP",4.22106467901469e-05,-0.185670535467409,0.259,0.278,1
