"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"5599","CUX1",1.61090051659542e-15,0.327425691440866,0.307,0.236,3.90804465326048e-11
"5600","PPWD1",1.63216897865343e-15,0.404368439201072,0.166,0.122,3.95964194221323e-11
"5601","PRKD2",1.64214835928831e-15,0.506159729061295,0.144,0.097,3.98385191963344e-11
"5602","ZFYVE9",1.65021068375033e-15,0.44762871579871,0.158,0.115,4.00341111877829e-11
"5603","SUCLA2",1.6519732458321e-15,0.242141992360748,0.365,0.29,4.00768709438868e-11
"5604","FBXL4",1.65361345943882e-15,0.449902533356392,0.183,0.131,4.01166625259859e-11
"5605","SYS1",1.6618227722519e-15,0.370990162565642,0.231,0.18,4.0315820454831e-11
"5606","SRD5A1",1.69247192008734e-15,0.571943421034458,0.14,0.093,4.10593687813188e-11
"5607","KRBA1",1.69533736698404e-15,0.914469992381633,0.043,0.023,4.11288845230329e-11
"5608","MAST4",1.6974481678679e-15,0.400489991774285,0.352,0.264,4.11800925524753e-11
"5609","LINC02762",1.70745953609648e-15,0.733004282709598,0.088,0.052,4.14229683457006e-11
"5610","SRARP",1.70870953215726e-15,-0.178445904526373,0.132,0.124,4.14532932501352e-11
"5611","PRPF18",1.71028419089187e-15,0.430348675496602,0.194,0.142,4.14914944710368e-11
"5612","HMGCR",1.71328622043787e-15,0.294598885249748,0.501,0.417,4.15643237078227e-11
"5613","EMC1",1.71592785915228e-15,0.388281024745717,0.228,0.17,4.16284098630344e-11
"5614","LTB4R",1.72123993937179e-15,0.649535668121189,0.071,0.047,4.17572809291595e-11
"5615","JARID2",1.72532039334049e-15,0.40957755868509,0.232,0.171,4.18562727424402e-11
"5616","ZNF526",1.72940281131378e-15,0.68721399249854,0.071,0.042,4.19553122024723e-11
"5617","CCDC84",1.74322679287457e-15,0.449281017637183,0.157,0.113,4.22906819951372e-11
"5618","PSMA2",1.76249654705685e-15,0.122575851909114,0.83,0.761,4.27581662315992e-11
"5619","PSMC3",1.78986623854821e-15,0.102642677747966,0.444,0.377,4.34221549471796e-11
"5620","KCNS3",1.79084949033553e-15,0.572500591867257,0.187,0.124,4.34460086355399e-11
"5621","SMC6",1.79319813750424e-15,0.289405774662911,0.278,0.219,4.35029868158528e-11
"5622","CRYZ",1.79335673486704e-15,0.43536580178288,0.188,0.134,4.35068343878744e-11
"5623","PARP11",1.79826979559491e-15,0.541568640950622,0.081,0.052,4.36260252411325e-11
"5624","KRAS",1.80015185599129e-15,0.232085134110364,0.44,0.356,4.36716840263487e-11
"5625","LRCH4",1.80116488995714e-15,0.327866015583425,0.152,0.109,4.36962602303601e-11
"5626","NBPF1",1.81111742960491e-15,0.501310408297617,0.189,0.133,4.39377088422151e-11
"5627","MAP3K1",1.81972671811961e-15,0.323318465735435,0.26,0.202,4.41465701815818e-11
"5628","TTC39A",1.83879113802124e-15,0.158390559568065,0.234,0.175,4.46090730083953e-11
"5629","SRXN1",1.8394082311518e-15,0.449870308959419,0.226,0.154,4.46240436877428e-11
"5630","ZNF74",1.88330766825631e-15,0.875264682218394,0.053,0.029,4.5689044031898e-11
"5631","RARG",1.91338788629638e-15,0.462555597775976,0.163,0.119,4.64187901215501e-11
"5632","DHX29",1.92162300809397e-15,0.187850622059792,0.473,0.396,4.66185741763598e-11
"5633","CCDC85C",1.95209951843001e-15,0.516249831079915,0.143,0.094,4.73579343171121e-11
"5634","MRPL39",1.97219913099101e-15,0.550960206188463,0.161,0.11,4.7845550917842e-11
"5635","ZNF736",1.99895518787854e-15,0.535438571889229,0.102,0.067,4.84946528579333e-11
"5636","ZNF592",2.02101667363523e-15,0.555987624548864,0.117,0.076,4.90298645023907e-11
"5637","ZZEF1",2.02390836154682e-15,0.435770401169897,0.152,0.111,4.91000168511259e-11
"5638","UFD1",2.04246686989629e-15,0.178040094511223,0.403,0.333,4.9550246263684e-11
"5639","SHARPIN",2.06937069623283e-15,0.191471132494606,0.327,0.257,5.02029330906084e-11
"5640","VAV2",2.1095590363668e-15,0.490629642705384,0.101,0.069,5.11779022222585e-11
"5641","DMAC2",2.10966602366638e-15,0.426917788254505,0.195,0.144,5.11804977341463e-11
"5642","CPOX",2.11091876846603e-15,0.540418575005361,0.091,0.059,5.1210889322986e-11
"5643","MTSS1",2.14753718843546e-15,0.413170242247765,0.192,0.146,5.20992521914442e-11
"5644","PLOD1",2.17991890087065e-15,0.354320385069355,0.285,0.22,5.28848325351221e-11
"5645","PYROXD1",2.18004254842081e-15,0.340397922567068,0.205,0.152,5.28878322246889e-11
"5646","CDK9",2.18846799940767e-15,0.494802319815877,0.141,0.097,5.309223366563e-11
"5647","EPS8",2.21078577068042e-15,0.2675771381422,0.478,0.41,5.36336627967069e-11
"5648","LINC00467",2.21294608743391e-15,0.104265986083887,0.303,0.245,5.36860720811466e-11
"5649","FMR1",2.23516792804376e-15,0.289802680233965,0.285,0.226,5.42251739343415e-11
"5650","PDCD2L",2.25436331078768e-15,0.669295318369797,0.097,0.061,5.46908539197092e-11
"5651","TMEM267",2.26938870554256e-15,0.493943854442719,0.129,0.086,5.50553699964625e-11
"5652","KCNG1",2.27243038778919e-15,0.998858627281536,0.041,0.022,5.51291612077658e-11
"5653","TBCD",2.32312059152157e-15,0.337980039138075,0.239,0.176,5.63589055503133e-11
"5654","ZNRF1",2.34124270662701e-15,0.363907990728704,0.292,0.216,5.67985480627711e-11
"5655","TAPT1",2.34175169684403e-15,0.411142319679157,0.204,0.147,5.68108961654363e-11
"5656","SMPD4",2.34306852528507e-15,0.42439855063324,0.184,0.133,5.68428424234157e-11
"5657","UBXN4",2.34429458705999e-15,0.155975240995833,0.907,0.867,5.68725866820753e-11
"5658","IRF3",2.34843834263322e-15,0.161099543293958,0.351,0.288,5.69731141922819e-11
