"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"297","FGFBP1",1.04581369699839e-23,-4.34209238515091,0,0.016,2.5371440289181e-19
"298","HSPB1",1.17025079110101e-23,-0.977686719272207,0.937,0.963,2.83902841921105e-19
"299","ZFP36L2",1.18265926323256e-23,-0.732363490637549,0.49,0.676,2.8691313726022e-19
"300","JPT1",1.19110605284981e-23,-0.897664361223457,0.913,0.954,2.88962328421363e-19
"301","MYL12B",1.20159265197608e-23,-0.617190387544603,1,0.998,2.91506377369397e-19
"302","TGFB3",1.60361481892341e-23,2.49509834257497,0.415,0.077,3.89036955070819e-19
"303","SFN",1.6834853985557e-23,-1.14328894522853,0.446,0.661,4.08413557689613e-19
"304","SLC16A2",1.79630523639746e-23,-0.264730810922261,0.404,0.382,4.35783650350024e-19
"305","MEGF9",1.92547997183705e-23,1.09093871061639,0.652,0.345,4.67121441167667e-19
"306","HNMT",2.04504897471711e-23,0.31966230763505,0.512,0.382,4.96128881266372e-19
"307","PPP2R2A",2.04828169284194e-23,1.57160172842212,0.86,0.464,4.96913138683454e-19
"308","GADD45B",2.06158882252595e-23,2.54777492503352,0.781,0.277,5.00141448344797e-19
"309","MGST1",2.7720612772787e-23,-1.27386837222053,1,0.999,6.72502065867812e-19
"310","ACADVL",2.80956498524934e-23,0.905799010200827,0.854,0.618,6.8160046542149e-19
"311","ST8SIA6",2.98661359592592e-23,4.46350493866995,0.548,0.03,7.24552458371629e-19
"312","DSG2",5.62867551668254e-23,-0.701671379930048,0.512,0.632,1.36551668034718e-18
"313","ACSL4",5.67473802556802e-23,-2.02538199953457,0.01,0.038,1.3766914450028e-18
"314","GATA3",5.68888519161883e-23,-1.10862051793398,0.815,0.943,1.38012354748673e-18
"315","PHLDB2",5.70412809250267e-23,1.91462857964257,0.675,0.271,1.38382147524115e-18
"316","FKBP5",5.88253545755824e-23,1.66264553385575,0.527,0.185,1.42710310200363e-18
"317","IRX3",8.02498199963079e-23,-0.594439720285428,0.819,0.876,1.94686063311043e-18
"318","ROCR",9.14538554458354e-23,-1.14045852398126,0.008,0.015,2.21867053311597e-18
"319","ATP5MC2",9.29640865893574e-23,-0.731112136780276,1,0.998,2.25530874065781e-18
"320","RHOC",9.57056293803976e-23,-0.117417540970934,0.894,0.852,2.32181856876845e-18
"321","IMMT",9.81033337169063e-23,0.317658636506035,0.788,0.658,2.37998687597215e-18
"322","DUSP16",1.08764176988091e-22,2.17430559658401,0.7,0.228,2.63861893373109e-18
"323","APOE",1.42264933740521e-22,0.534029284447124,0.129,0.086,3.45134729254503e-18
"324","CD55",1.42726630140808e-22,-0.839746915003597,0.177,0.265,3.46254804721599e-18
"325","HLTF",1.51669386019609e-22,-0.435790857362554,0.733,0.776,3.67949930483571e-18
"326","MUC15",2.43584338768354e-22,-1.95603395284384,0.004,0.013,5.90935605852027e-18
"327","MMP7",2.5393712725088e-22,-1.67982415826231,0.01,0.014,6.16051470710635e-18
"328","TPM2",2.99622100274945e-22,0.218668188860348,0.16,0.117,7.26883215267015e-18
"329","IL20RA",3.15744681936392e-22,3.80482745036427,0.433,0.037,7.65996598377687e-18
"330","STAC2",3.27850638094562e-22,-0.708347511343479,0.023,0.017,7.95365648017406e-18
"331","IGF2BP2",3.66004959110704e-22,-0.619984749711821,0.012,0.016,8.87928030802567e-18
"332","DTYMK",3.73151678630842e-22,1.7097001865287,0.531,0.247,9.05265972358424e-18
"333","GPR160",4.08616314114117e-22,0.394528223470979,0.473,0.338,9.91303178040847e-18
"334","PXMP4",4.13842566972303e-22,0.829777545251908,0.488,0.302,1.00398206747481e-17
"335","PRSS23",4.19535318726459e-22,-2.12999092788199,0.696,0.929,1.01779268323039e-17
"336","PROM1",4.19746489280001e-22,1.10791296393602,0.104,0.029,1.01830498299328e-17
"337","KIAA0040",4.75492016858134e-22,0.546309513326372,0.783,0.598,1.15354363289783e-17
"338","POTEI",4.88585685395653e-22,5.06774988683933,0.342,0.013,1.18530887276985e-17
"339","AUTS2",5.84450588816936e-22,2.10586391415392,0.646,0.197,1.41787712846989e-17
"340","INHBB",6.99227582130341e-22,2.62551815684401,0.615,0.153,1.69632611424821e-17
"341","ANPEP",7.21030832853816e-22,-3.47197266769782,0.01,0.061,1.74922080050336e-17
"342","CFAP298",7.78472756958198e-22,0.459644032590206,0.765,0.625,1.88857490838059e-17
"343","BIRC3",7.89505714599949e-22,-0.411270280406776,0.133,0.126,1.91534086361948e-17
"344","NUCB2",9.81962185039776e-22,-1.48774022298155,0.933,0.971,2.3822402609065e-17
"345","PHYHD1",1.00547281628935e-21,0.734780236546296,0.429,0.255,2.43927705231797e-17
"346","GNAS",1.18825420701928e-21,-1.26929301700246,1,0.999,2.88270470622877e-17
"347","CDKN1B",1.29784003626677e-21,0.702533118680561,0.725,0.522,3.14855992798318e-17
"348","LYN",1.30092136578159e-21,-0.414764042150078,0.017,0.038,3.15603523338613e-17
"349","AKR7A2",1.30893393245038e-21,-0.241387432832045,0.744,0.761,3.17547372012463e-17
"350","DYNLT1",1.48360149865201e-21,-0.330956366247952,0.956,0.956,3.59921723572977e-17
"351","CAV1",1.49512932397753e-21,-0.904106160799975,0.027,0.037,3.62718373996949e-17
"352","C6orf15",1.54634282898452e-21,-1.89748177048872,0.006,0.016,3.75142770311644e-17
"353","SLC28A3",1.66331290665983e-21,-1.5145242422038,0.008,0.021,4.03519711155675e-17
"354","PTPN14",1.86284268121317e-21,-0.934562422541012,0.138,0.228,4.51925634462315e-17
"355","PNRC1",2.08323869013253e-21,-1.18421953171621,0.635,0.859,5.05393706226152e-17
"356","EPHB6",2.15710240120686e-21,5.27783796537833,0.333,0.008,5.23313042532785e-17
"357","ARL4A",2.29462355660812e-21,-0.552870553853284,0.254,0.304,5.56675674833131e-17
"358","OLFM4",2.80361674117195e-21,-1.07582846537855,0.019,0.016,6.80157421408315e-17
"359","EEF1A1",3.0945731617078e-21,-0.242236860889508,1,1,7.50743449030312e-17
"360","TCEAL3",3.81477623899707e-21,-0.634765246514603,0.827,0.904,9.25464715580688e-17
"361","NGFR",4.00382156863916e-21,-1.8185304290939,0.006,0.018,9.71327112551861e-17
"362","GRB2",4.02971211821187e-21,-0.567186327136246,0.825,0.845,9.776081598782e-17
"363","WDR34",4.04555754059222e-21,2.51030052604815,0.525,0.124,9.81452259347673e-17
"364","HLA-A",4.47639608534018e-21,-2.0660564677744,0.942,0.998,1.08597369030353e-16
"365","CHCHD1",5.42369174035874e-21,-0.585241881520687,0.817,0.855,1.31578761621103e-16
"366","AC008771.1",5.48224977493665e-21,-0.357581468663652,0.665,0.676,1.32999379539963e-16
"367","NME2",5.71562193148897e-21,-0.721695456224927,0.998,0.999,1.38660988057922e-16
"368","CCT5",7.67861361614428e-21,0.243724944676776,0.869,0.789,1.8628316632766e-16
"369","CRABP2",8.0335930382089e-21,-1.4326223077451,0.912,0.954,1.94894967106948e-16
"370","KIF5C",8.28137933856891e-21,2.97732885412587,0.34,0.046,2.00906262753682e-16
"371","S100A1",9.02851783869511e-21,-3.2071935527133,0.052,0.48,2.19031842766743e-16
"372","BORCS7",1.1553517016446e-20,0.32507464115053,0.704,0.568,2.8028832281898e-16
"373","RPL10A",1.27517992396192e-20,-0.149846710994224,1,1,3.09358649553163e-16
"374","BBOX1",1.46188294138612e-20,-0.415465571481134,0.013,0.014,3.54652801580272e-16
"375","PTHLH",2.21748769405752e-20,5.24417991573296,0.506,0.025,5.37962514578354e-16
"376","HEY2",2.27789832390323e-20,-0.969090105669282,0.008,0.013,5.52618133378923e-16
"377","CST6",2.32256301466248e-20,-0.779241297979844,0.206,0.281,5.63453787357118e-16
"378","PNPLA2",2.33582578466944e-20,-0.362625303185457,0.608,0.616,5.66671335360806e-16
"379","RAB5C",2.58348888391129e-20,-0.388742478449736,0.796,0.835,6.26754403236879e-16
"380","COX8A",2.65294572947319e-20,-0.68346418486324,0.99,0.989,6.43604633970197e-16
"381","RPS24",2.68463710569852e-20,-0.317296893609473,1,1,6.5129296184246e-16
"382","YWHAB",2.7239200081389e-20,-0.488760510653792,0.992,0.99,6.60822993974498e-16
"383","EGFR",2.81579232945849e-20,1.33039327141918,0.148,0.047,6.83111219126629e-16
"384","NASP",3.23612381112325e-20,0.788256075658506,0.812,0.637,7.850836365785e-16
"385","SLC40A1",3.30806939731746e-20,2.96651904357982,0.671,0.106,8.02537635789215e-16
"386","ANXA6",3.50000946939047e-20,0.389951936680407,0.617,0.487,8.49102297274127e-16
"387","XRCC6",4.52729516302922e-20,0.581299389408355,0.883,0.692,1.09832180655089e-15
"388","MUC1",5.63854597637415e-20,-2.25603266088939,0.825,0.962,1.36791125386837e-15
"389","RAD23B",5.71688679705693e-20,0.551369967951827,0.85,0.657,1.38691673696601e-15
"390","RND3",7.12373604364884e-20,1.82537382568194,0.919,0.497,1.72821836418921e-15
"391","RASEF",7.70894242460799e-20,1.66310373548057,0.746,0.318,1.8701894322099e-15
"392","ANKRD30B",8.51008580319388e-20,2.89490662957606,0.302,0.049,2.06454681585484e-15
"393","RHOBTB3",8.93009381488466e-20,-2.42092315393357,0.596,0.901,2.16644075949102e-15
"394","SGMS2",1.02051800057657e-19,-0.760709774705559,0.052,0.079,2.47577666939875e-15
"395","ARHGAP5",1.07635523632878e-19,-1.49136306275611,0.369,0.669,2.61123780333363e-15
"396","CSNK1A1",1.13721959303297e-19,0.137612934590577,0.996,0.98,2.75889473269798e-15
"397","PDLIM1",1.14094233325858e-19,0.189895848749173,0.681,0.586,2.76792610048531e-15
"398","SLC25A3",1.2121627898113e-19,-1.04610773504271,0.973,0.989,2.94070692808222e-15
"399","APRT",1.37531383441596e-19,-0.191893310367884,0.965,0.975,3.33651136229311e-15
"400","CD74",1.45592755713599e-19,-0.468240111129678,0.283,0.322,3.53208025361191e-15
"401","SYNGR1",1.78254380041639e-19,3.43835413388758,0.556,0.062,4.32445125981016e-15
"402","ITPRIPL2",1.82727124366137e-19,0.726500249605922,0.735,0.567,4.43296003712249e-15
"403","CHCHD2",1.97329638223799e-19,-0.963979787364391,0.996,0.999,4.78721702330937e-15
"404","SLC7A2",2.1639189316901e-19,-1.20587443236778,0.598,0.758,5.24966732828017e-15
"405","ROPN1",2.438720582935e-19,-0.698236195376189,0.008,0.012,5.91633613420031e-15
"406","NANS",2.45466488269529e-19,0.615796977762283,0.677,0.452,5.95501700541878e-15
"407","LINC00342",2.58125918014638e-19,1.02079688270198,0.165,0.086,6.26213477103513e-15
"408","SOX9",2.67058974379094e-19,0.85621395352373,0.754,0.524,6.47885071843682e-15
"409","NFIA",2.83474126757891e-19,-0.396454181325309,0.894,0.9,6.87708231514644e-15
"410","SPARC",2.86601774181351e-19,-1.69135918862879,0.013,0.032,6.95295904163959e-15
"411","GLRX5",3.57018634639878e-19,-0.573910706288519,0.858,0.881,8.66127207636344e-15
"412","HERPUD1",3.66815557198446e-19,0.517368309372562,0.863,0.75,8.89894541763429e-15
"413","UQCR10",3.78228831116841e-19,-0.200495801383075,0.983,0.971,9.17583144289455e-15
"414","HNRNPF",3.83108265118523e-19,-0.10925915143684,0.862,0.841,9.29420651177537e-15
"415","PDE10A",4.03409689467835e-19,5.61609779854282,0.258,0.005,9.78671906648968e-15
"416","LINC02188",4.15906559106721e-19,-0.48149544181633,0.01,0.013,1.00898931239291e-14
"417","ZFP36L1",4.58002620659884e-19,1.23155626089051,0.969,0.83,1.11111435772088e-14
"418","S100A8",5.13240733119853e-19,-2.05119118588418,0.008,0.017,1.24512201854876e-14
"419","WASL",5.27401076106144e-19,1.16232503282289,0.831,0.566,1.27947501063351e-14
"420","TAGLN",5.79570991252226e-19,-0.1683375565567,0.052,0.08,1.4060392247779e-14
"421","ASAH1",5.85240489221037e-19,-0.272716191618707,0.894,0.867,1.41979342685024e-14
"422","PHF12",6.33392135475292e-19,1.2878408747065,0.567,0.266,1.53660932066306e-14
"423","COL17A1",6.67181748893062e-19,-1.34348562045078,0.015,0.026,1.61858292281457e-14
"424","CACNG4",7.81756183037613e-19,2.65342310979807,0.281,0.045,1.89654050004925e-14
"425","ALCAM",7.96908366104681e-19,-0.912271973669438,0.752,0.838,1.93329969616996e-14
"426","CIB1",8.05644814365877e-19,0.198886623983508,0.894,0.842,1.95449431965162e-14
"427","TSPAN13",8.09299885238484e-19,-1.19929813319357,0.775,0.906,1.96336152158856e-14
"428","GUCY1A1",8.26361667441993e-19,1.30769350898834,0.175,0.11,2.00475340521428e-14
"429","EDN1",9.11153928376297e-19,3.27684761898336,0.829,0.155,2.2104594302409e-14
"430","ACLY",9.53676873036319e-19,-0.290676655811807,0.696,0.692,2.31362009398611e-14
"431","PCLAF",1.02423988185524e-18,1.12987615334417,0.469,0.19,2.48480595338082e-14
"432","DIXDC1",1.12908482891008e-18,2.43720738609899,0.542,0.131,2.73915979493584e-14
"433","EMB",1.13814822485484e-18,-0.240457968196115,0.423,0.433,2.76114759349783e-14
"434","MAP4K4",1.23060224419621e-18,-0.554594056965715,0.115,0.134,2.98544104442e-14
"435","UTRN",1.3073358630569e-18,0.701853236735547,0.763,0.567,3.17159680377605e-14
"436","CD2AP",1.33447477040387e-18,0.204891257011792,0.819,0.717,3.23743579299978e-14
"437","HADHA",1.51041798187538e-18,-0.150779329658984,0.885,0.845,3.66427402402968e-14
"438","UCA1",1.53722323580247e-18,-1.68642689308656,0.013,0.026,3.72930357005679e-14
"439","CHPT1",1.66652573544506e-18,0.264740190094229,0.806,0.69,4.04299143418972e-14
"440","ALOX15B",1.78769873990243e-18,3.99729058578354,0.362,0.029,4.3369571430033e-14
"441","SAA4",1.83689928168868e-18,-1.95603395284384,0.002,0.01,4.45631765737675e-14
"442","NRIP1",1.93830594631685e-18,0.527535193925515,0.744,0.614,4.70233022576467e-14
"443","CD24",2.15160911661391e-18,0.862793497383026,0.973,0.535,5.21980371690534e-14
"444","ZDHHC12",2.22716227407048e-18,0.919815074351001,0.644,0.387,5.40309567689499e-14
"445","SPCS1",2.61906916815745e-18,-1.3547312348489,0.977,0.988,6.35386180194998e-14
"446","HOXB2",2.77259750226972e-18,-1.52071950484098,0.41,0.723,6.72632154050634e-14
"447","MRAS",2.77344499465989e-18,-1.91578636283798,0.033,0.119,6.7283775570449e-14
"448","C9orf152",2.82167288985774e-18,1.35377222596168,0.29,0.112,6.84537843079488e-14
"449","PDZK1IP1",2.87842862603045e-18,-2.19891123210496,0.142,0.337,6.98306784674987e-14
"450","MUCL1",2.89503239824242e-18,1.0824559633188,0.527,0.604,7.02334859813611e-14
"451","PDLIM4",2.91693227857159e-18,0.557774675696228,0.169,0.1,7.07647770781469e-14
"452","AZGP1",3.5527130184388e-18,-0.453689903554662,0.977,0.984,8.61888178273253e-14
"453","KPNA2",3.5802636510537e-18,0.245992198200333,0.527,0.494,8.68571961745627e-14
"454","CLCA2",3.94227675227414e-18,2.75859337978729,0.54,0.175,9.56396340101706e-14
"455","ANXA5",3.95069129646045e-18,-0.65164322009852,0.96,0.979,9.58437708521304e-14
"456","ATP1B1",4.2346101293479e-18,-0.169737994054907,0.965,0.953,1.0273164173798e-13
"457","CAPG",4.24550624259444e-18,-1.62416683392521,0.565,0.827,1.02995981445341e-13
"458","MYB",4.52215273066971e-18,1.17087815963838,0.317,0.132,1.09707425246047e-13
"459","CCND2",4.56106077827523e-18,-1.01317785994744,0.015,0.022,1.10651334480957e-13
"460","YWHAE",5.39915777088129e-18,0.406956168772652,0.983,0.934,1.3098356752158e-13
"461","VPS29",5.51248193451644e-18,-1.20927205630025,0.731,0.901,1.33732811731369e-13
"462","TTC39A",5.76447832851121e-18,-1.1477028516835,0.408,0.632,1.39846244249682e-13
"463","TRAFD1",5.76899116977895e-18,0.1492092071835,0.546,0.457,1.39955725778837e-13
"464","KIAA1324",5.82495790552408e-18,0.820501422563214,0.794,0.543,1.41313478788014e-13
"465","PABPC1",6.09852502104578e-18,-0.481895024990437,0.971,0.983,1.47950217010571e-13
"466","C3orf52",6.34725501099884e-18,1.22449685450065,0.362,0.15,1.53984406566832e-13
"467","AC093001.1",6.62950720034376e-18,2.58568557693143,0.317,0.073,1.6083184468034e-13
"468","PMP22",6.63108562389944e-18,0.918040392859994,0.594,0.387,1.608701372358e-13
"469","PLCB4",6.9556285866081e-18,1.12006902624196,0.346,0.153,1.68743549511113e-13
"470","LOXL4",7.01894806716516e-18,-2.60512679098471,0.002,0.01,1.70279680109427e-13
"471","MSRB2",7.19829581094256e-18,-1.15197699406544,0.825,0.934,1.74630656373467e-13
"472","STX18",8.59045776597373e-18,1.07956619728278,0.465,0.216,2.08404505402523e-13
"473","PSMD2",8.79433354587061e-18,-0.851422913986312,0.756,0.855,2.13350531822821e-13
"474","MGP",9.08079330552047e-18,-2.11750586710398,1,0.989,2.20300045591927e-13
"475","PLS1",9.24025147588691e-18,1.08802870297706,0.44,0.21,2.24168500805016e-13
"476","SLC1A4",9.63938484290607e-18,0.544126249230831,0.396,0.254,2.33851476288901e-13
"477","GSTZ1",1.11651422971829e-17,2.11665311798342,0.621,0.175,2.70866352129658e-13
"478","SPTSSA",1.11888711829429e-17,-1.05077420693236,0.883,0.934,2.71442014898195e-13
"479","ATP5PF",1.1313271149546e-17,-1.54505912514756,0.985,0.989,2.74459958087985e-13
"480","GINS2",1.1350803157282e-17,1.03807841207179,0.342,0.168,2.75370484595661e-13
"481","MACC1",1.14967635107236e-17,0.317162474756118,0.654,0.495,2.78911482770155e-13
"482","NRG1",1.22008929026615e-17,-1.65310681988653,0.004,0.012,2.95993661818567e-13
"483","PIN1",1.33179935835099e-17,-0.689805047293759,0.625,0.727,3.2309452433595e-13
"484","SRSF9",1.34233377289391e-17,-1.25400406784248,0.948,0.982,3.25650173304061e-13
"485","MZB1",1.46471177211626e-17,1.29375951693776,0.298,0.112,3.55339075915405e-13
"486","SPP1",1.48803503351606e-17,-1.15322582005514,0.01,0.017,3.60997299130997e-13
"487","PKM",1.6720280677147e-17,-1.13978086652938,0.992,0.996,4.05634009227586e-13
"488","FGF2",1.68521418771892e-17,-1.87164176555346,0.008,0.034,4.08832961940611e-13
"489","PSENEN",1.74818480322924e-17,-0.720869932471233,0.675,0.754,4.24109633263414e-13
"490","PRR15",1.79265496507605e-17,-0.589993487459552,0.427,0.523,4.34898094527451e-13
"491","BSPRY",2.00923796623412e-17,0.431015789974081,0.54,0.395,4.87441130608398e-13
"492","TTLL7",2.1759580694334e-17,1.84255520022584,0.312,0.086,5.27887427644542e-13
"493","FAM20C",2.28246789829869e-17,0.709315100828894,0.135,0.071,5.53726712127263e-13
"494","HLA-DRA",3.53196841993633e-17,-0.91045291853494,0.023,0.047,8.56855538676554e-13
"495","ATP6V0A4",3.56484479502517e-17,-0.939545830055267,0.006,0.011,8.64831347273106e-13
"496","RPL7A",3.72000694770905e-17,0.888380701923844,1,1,9.02473685514216e-13
"497","LTBP2",3.8570936107499e-17,-0.657594210878844,0.013,0.017,9.35730909967925e-13
"498","CCT3",4.29581255967209e-17,-0.941260262866519,0.958,0.977,1.04216412697645e-12
"499","LONP2",4.41299976670923e-17,-0.121187607061288,0.76,0.747,1.07059374340366e-12
"500","ATG16L1",4.42546300082982e-17,2.07043825851736,0.39,0.102,1.07361732400131e-12
"501","ARPC1B",4.57314707568751e-17,-1.51503259048973,0.935,0.979,1.10944548056179e-12
"502","ECH1",4.9369613445027e-17,-0.246670889271809,0.752,0.768,1.19770682217635e-12
"503","BNIP3L",5.0715977168809e-17,0.952201909550216,0.89,0.635,1.23036960611531e-12
"504","DOCK8",5.27861077887254e-17,3.58619797084597,0.406,0.035,1.28059097495448e-12
"505","MORF4L2",5.72438537129017e-17,-0.41040912564073,0.935,0.958,1.388735891075e-12
"506","ARHGAP29",5.86249625599038e-17,0.102586326279731,0.873,0.808,1.42224159170327e-12
"507","FADS2",6.31544425349403e-17,-2.24918349397666,0.585,0.909,1.53212677589765e-12
"508","EXOC6",6.57341323479178e-17,0.225452793427458,0.563,0.441,1.59471005076049e-12
"509","RNASE1",6.65466026446025e-17,-2.20258023588906,0.008,0.025,1.61442058015806e-12
"510","LUCAT1",6.78068878699803e-17,-2.95603395284384,0.004,0.035,1.64499509972572e-12
"511","ARL3",7.76766112700561e-17,-0.85023928882124,0.71,0.823,1.88443458941156e-12
"512","NFKBIA",7.77929167787714e-17,0.367479957032424,0.848,0.679,1.887256161053e-12
"513","DDX10",8.00719881965177e-17,1.55685492795002,0.471,0.193,1.94254643364752e-12
"514","FAM174B",8.41006636605995e-17,0.739067172456074,0.458,0.274,2.04028210040614e-12
"515","GSPT1",8.59048017471233e-17,-0.841971341501651,0.902,0.951,2.08405049038521e-12
"516","MAP3K8",8.64408380530885e-17,2.11402752706504,0.581,0.196,2.09705473116793e-12
"517","CALB2",8.72751695335006e-17,-0.988455430536214,0.006,0.011,2.11729561288272e-12
"518","RPL12",8.73965596691516e-17,-0.317983621995221,1,1,2.12024053757362e-12
"519","ACAT2",8.9678457093796e-17,-1.06974953476648,0.644,0.789,2.17559936909549e-12
"520","AP1M2",9.04171986705396e-17,-0.510491765802599,0.696,0.734,2.19352123974729e-12
"521","ADAMTS1",9.31595590821087e-17,-0.43770864515297,0.027,0.03,2.26005090333196e-12
"522","PON2",9.51387044357611e-17,-0.628436536680838,0.727,0.788,2.30806496961156e-12
"523","SYNGR2",9.87961096879752e-17,-1.15255666649913,0.723,0.873,2.39679362103028e-12
"524","EGOT",9.88428398763791e-17,2.31809456319223,0.304,0.069,2.39792729540096e-12
"525","EIF5A",1.08198876951885e-16,0.728449256410617,0.808,0.617,2.62490475485272e-12
"526","DGKD",1.09941022889819e-16,1.80725625484816,0.506,0.17,2.66716921530701e-12
"527","DACH1",1.19926785725882e-16,-0.397190513086562,0.36,0.397,2.90942382170991e-12
"528","HSD17B4",1.21784721623307e-16,0.242026516457877,0.758,0.625,2.95449734658144e-12
