"","geneID","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"207","SLC25A5",7.63641333777376e-09,0.40856529602158,0.722,0.62,0.000139639454294531
"208","SARS",8.19528753048575e-09,0.491070077240264,0.488,0.362,0.000149859027782462
"209","LRRC75A",8.66348921171198e-09,-1.04566226885335,0.143,0.216,0.000158420563725365
"210","HOMER3",8.92536338263207e-09,0.779571277721889,0.316,0.19,0.00016320919481481
"211","CAMK2D",9.17700946696237e-09,0.624796600394867,0.362,0.229,0.000167810795112874
"212","EGR1",9.273813865821e-09,-0.576104093565179,0.586,0.71,0.000169580960350403
"213","NKTR",9.88805481742851e-09,0.308223906107041,0.433,0.313,0.000180812970391498
"214","STIP1",9.99982482774214e-09,0.339178204166151,0.47,0.34,0.000182856796800093
"215","MAGI2-AS3",1.05102488819833e-08,0.509929531024156,0.388,0.261,0.000192190411055947
"216","SLC39A7",1.08359693725827e-08,0.434350450891719,0.498,0.362,0.000198146535947048
"217","TMEM11",1.08407972385063e-08,0.416372709962663,0.244,0.155,0.000198234818303327
"218","DNM1",1.08991652892585e-08,1.33148381237615,0.149,0.059,0.000199302136479381
"219","NFIL3",1.11897962407354e-08,0.549075247448777,0.432,0.304,0.000204616614058088
"220","AHR",1.12561512878909e-08,-0.579923321273918,0.43,0.488,0.000205829982450374
"221","VEGFB",1.14707100721453e-08,0.527404022351407,0.478,0.33,0.000209753404379249
"222","ARRDC3",1.16235838393313e-08,-0.691843586819026,0.348,0.401,0.000212548854086012
"223","TXN",1.24051163317345e-08,0.361328887067702,0.946,0.925,0.000226839957242097
"224","HADHB",1.32669132057457e-08,0.386681025025858,0.473,0.341,0.000242598774880267
"225","CHMP3",1.33161813489944e-08,-0.355552722557343,0.322,0.323,0.000243499692147712
"226","MIB1",1.35309683557534e-08,0.734342791281342,0.343,0.215,0.000247427287353308
"227","CREBRF",1.36690369120508e-08,0.537146762439563,0.38,0.263,0.000249952008973761
"228","ARHGAP22",1.46668484766261e-08,1.32931597569344,0.193,0.084,0.000268197991243586
"229","YAP1",1.47143345896295e-08,0.503646531227028,0.422,0.286,0.000269066322305965
"230","ATF4",1.55514160563161e-08,0.41064089852607,0.719,0.614,0.000284373194005796
"231","XIAP",1.56795955855644e-08,0.708070874048601,0.347,0.218,0.000286717084877631
"232","ZNF91",1.59000202726531e-08,0.646670329384457,0.251,0.149,0.000290747770705735
"233","CDC26",1.610809965679e-08,0.484318861925732,0.391,0.259,0.000294552710324062
"234","PFDN2",1.6766107921366e-08,0.358742612786607,0.763,0.632,0.000306585049450098
"235","OSMR",1.69680819176913e-08,-0.487143765994794,0.346,0.377,0.000310278345946903
"236","MCL1",1.85846228816796e-08,-0.422613821144052,0.516,0.544,0.000339838414014393
"237","TTYH3",1.9015581857039e-08,1.378898004544,0.16,0.061,0.000347718929837815
"238","HDDC3",1.9244784112029e-08,0.818810172461873,0.168,0.085,0.000351910122272562
"239","FGFR1",2.05084346485568e-08,0.616180313799475,0.479,0.332,0.00037501723598351
"240","CPNE1",2.06481608106902e-08,0.461947914152443,0.483,0.352,0.000377572268584281
"241","BNIP3L",2.12245362244978e-08,-0.520575119502035,0.554,0.615,0.000388111869401166
"242","SH3PXD2B",2.23082239051918e-08,0.743898680106956,0.37,0.259,0.000407928182330338
"243","AP3D1",2.24646435762354e-08,0.647051742484072,0.301,0.182,0.00041078847243504
"244","MZT1",2.25066969839853e-08,0.535671638335007,0.215,0.129,0.000411557461049155
"245","RRM2B",2.49524798093925e-08,0.733785323727532,0.285,0.168,0.000456281045794551
"246","SNX18",2.49551119093374e-08,0.949105251911261,0.225,0.117,0.000456329176374145
"247","ATG12",2.63592790908312e-08,0.410590357368657,0.44,0.309,0.000482005777454939
"248","NEU1",2.70433620579229e-08,0.767662864481369,0.26,0.152,0.000494514918591178
"249","PPIL4",2.7549988044247e-08,-0.269208592661787,0.452,0.437,0.000503779081377101
"250","MRPL34",2.75574185517748e-08,0.435259169309297,0.528,0.389,0.000503914955637754
"251","PPP2R2A",2.78819925818217e-08,0.402045928463561,0.431,0.306,0.000509850116351191
"252","MYL6",2.86972980377705e-08,-0.205170255392157,0.993,0.998,0.000524758791918671
"253","STEAP4",2.99936864148431e-08,-1.73697806694413,0.072,0.152,0.000548464549781821
"254","SLC30A1",3.02397193662913e-08,1.72896294027069,0.093,0.027,0.000552963508332003
"255","VSTM4",3.3418337884533e-08,0.798134054367208,0.301,0.194,0.000611087726556571
"256","UBE2G2",3.46189093487947e-08,0.355709928056039,0.328,0.224,0.000633041376352061
"257","CD68",3.6419273802502e-08,0.470073729795909,0.409,0.281,0.000665962840752552
"258","STAT3",4.0479441629942e-08,-0.464382670800909,0.504,0.556,0.000740207069645119
"259","UTP25",4.22880409585488e-08,0.386625366568611,0.214,0.138,0.000773279116968023
"260","AIP",4.32586627735521e-08,0.448256770982449,0.347,0.235,0.000791027907477174
"261","BCLAF1",4.34907450262294e-08,-0.355498499151744,0.475,0.497,0.00079527176354963
"262","HNRNPF",4.42112460328694e-08,0.264369616517613,0.589,0.464,0.00080844684495705
"263","TGFBR2",4.47031637247941e-08,-0.492526211571491,0.317,0.352,0.000817442051871584
"264","PLEKHM2",4.59770316565379e-08,0.595033558469358,0.333,0.215,0.000840736000871452
"265","COMT",4.66482856680432e-08,0.30019769565324,0.427,0.314,0.000853010551725839
"266","MARCKS",4.92241479468283e-08,-0.211658512650379,0.69,0.783,0.000900112769355702
