"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"299","RPL15",1.58286871117703e-79,-0.160498036448427,1,1,3.84003949331547e-75
"300","ECM1",1.90223646031627e-79,-0.226232181744275,0.878,0.706,4.61482565272726e-75
"301","FKBP8",2.43471531758874e-79,-0.368037181795075,0.755,0.794,5.90661936047028e-75
"302","TUFM",2.77540015403551e-79,-0.22855876267238,0.907,0.892,6.73312077369014e-75
"303","RPS23",4.95478873143326e-79,-0.13634129729907,1,1,1.20203174624571e-74
"304","SPEN",5.05051906511049e-79,0.898583104134361,0.618,0.384,1.2252559251958e-74
"305","KDM5B",1.66448293262634e-78,0.708487336636134,0.909,0.753,4.0380355945515e-74
"306","COPZ1",2.6079740588921e-78,-0.173702526239587,0.929,0.877,6.32694506687224e-74
"307","ANKRD11",4.87535145175502e-78,0.669320765015153,0.772,0.595,1.18276026219577e-73
"308","UQCRQ",1.0165425996832e-77,-0.115690670109146,0.991,0.984,2.46613234683143e-73
"309","AL160408.3",1.01979510223654e-77,2.34790403150176,0.261,0.062,2.47402291802585e-73
"310","REEP5",1.13988748483122e-77,-0.186717027191456,0.989,0.977,2.76536703820054e-73
"311","UBE2C",1.88840779356278e-77,-4.43729070411328,0.022,0.142,4.58127730718331e-73
"312","DYNLRB1",1.95947271102427e-77,-0.198967967943213,0.934,0.913,4.75368079694487e-73
"313","PRDX1",2.27191814171454e-77,-0.137891961450835,0.998,0.991,5.51167341179948e-73
"314","NDUFB8",2.66338126171145e-77,-0.253386264612309,0.918,0.923,6.46136294091198e-73
"315","TIMM17B",3.20494407176984e-77,-0.358645804996801,0.67,0.691,7.77519431811364e-73
"316","KRTCAP3",4.92399891743844e-77,-0.333720784385237,0.744,0.741,1.19456213737056e-72
"317","RPL10A",5.32606403316142e-77,-0.1799629596907,1,1,1.29210313444496e-72
"318","HINT1",1.11052561020461e-76,-0.394874239559997,0.98,0.984,2.69413513035637e-72
"319","ZNF638",1.49829125244318e-76,0.767007083287464,0.763,0.579,3.63485457842715e-72
"320","PET100",1.59697666350043e-76,-0.284772978156397,0.79,0.787,3.87426538565203e-72
"321","MRPS7",2.23313581914182e-76,-0.281681737648182,0.792,0.786,5.41758749723806e-72
"322","RNASEK",2.36995420184896e-76,-0.267196765754185,0.976,0.981,5.74950889368557e-72
"323","KIAA0232",5.03577302487091e-76,0.91169683123079,0.723,0.504,1.22167853583368e-71
"324","PRRC2C",8.589036183529e-76,0.530374968232867,0.988,0.965,2.08370017812414e-71
"325","EIF3F",1.1500644477739e-75,-0.418633577614672,0.837,0.912,2.79005635029949e-71
"326","RABAC1",1.30125795662067e-75,-0.135056282604286,0.982,0.951,3.15685180276173e-71
"327","SH3BGRL3",1.31315848571511e-75,-0.210612337219632,0.989,0.957,3.18572248634486e-71
"328","METTL26",1.45931558218442e-75,-0.236654465306247,0.854,0.839,3.5402996023794e-71
"329","STAT3",1.53627744575683e-75,0.560924031592474,0.91,0.815,3.72700908340607e-71
"330","NAA10",4.07793564109361e-75,-0.476523277287561,0.629,0.697,9.8930718652931e-71
"331","SNRPG",5.00433659905728e-75,-0.23446032491051,0.926,0.903,1.2140520589313e-70
"332","XIAP",5.12733102910117e-75,0.877464066272963,0.743,0.512,1.24389050765994e-70
"333","UQCR11",5.19062671131098e-75,-0.20395149630269,0.978,0.978,1.25924604016404e-70
"334","RPP21",6.22431145917676e-75,-0.334938635515192,0.723,0.736,1.51001795999628e-70
"335","TMED3",7.49575500084423e-75,-0.300162538605104,0.869,0.87,1.81847016320481e-70
"336","LPGAT1",1.16187657000839e-74,0.836954704537703,0.814,0.625,2.81871255884036e-70
"337","KDM2A",1.37910858289675e-74,0.864617702916384,0.71,0.472,3.34571742210751e-70
"338","SMG1",3.00466131589524e-74,0.820903402796209,0.652,0.426,7.28930835236186e-70
"339","TMEM106C",3.35936147917791e-74,-0.479445080956491,0.704,0.742,8.14981094848561e-70
"340","POLR2K",9.96154796129846e-74,-0.109241215062703,0.946,0.881,2.41667153541101e-69
"341","BANF1",1.005180604655e-73,-0.279580639188818,0.885,0.899,2.43856814689303e-69
"342","LDLR",1.0194718426229e-73,0.316685330108419,0.836,0.724,2.47323869020316e-69
"343","ATP5F1D",1.34468904566191e-73,-0.49300869435293,0.836,0.92,3.26221562477581e-69
"344","WDR83OS",1.48878170112832e-73,-0.125090397768645,0.982,0.971,3.6117844069373e-69
"345","TK1",1.87955349790443e-73,-2.38849284398103,0.082,0.229,4.55979678591616e-69
"346","CDKN3",2.1165651225087e-73,-1.61250608903687,0.222,0.329,5.13478698720609e-69
"347","CD151",2.71273691076037e-73,-0.327223110695911,0.918,0.94,6.58109974550466e-69
"348","MLF2",3.00019742490379e-73,-0.197025110433434,0.935,0.927,7.27847895281659e-69
"349","NCL",4.58184232701018e-73,0.156864879940984,0.959,0.91,1.11155494853267e-68
"350","GABARAP",7.88356508532342e-73,-0.265412126353297,0.971,0.981,1.91255288969946e-68
"351","NUFIP2",7.99358562901465e-73,0.792778177017706,0.728,0.527,1.93924387359895e-68
"352","TRIM44",1.42988556203128e-72,0.759086380022089,0.718,0.549,3.46890237348788e-68
"353","ECI1",1.62532188756349e-72,-0.312608449737825,0.773,0.764,3.94303089922904e-68
"354","IRF2BP2",4.35287032524679e-72,0.6335336975546,0.977,0.919,1.05600634090487e-67
"355","NDUFA3",4.84150572264501e-72,-0.179096775153904,0.874,0.831,1.17454928831368e-67
"356","KIAA1109",5.17482805921638e-72,0.831713621478582,0.529,0.334,1.25541328716589e-67
"357","CKS1B",5.25070218094834e-72,-0.766122391119754,0.617,0.648,1.27382034909807e-67
"358","PNN",1.15043176593822e-71,0.645204779737176,0.784,0.635,2.79094746416613e-67
"359","DPY30",1.17150702855123e-71,-0.135874062562828,0.927,0.883,2.8420760512653e-67
"360","TBL1XR1",1.30350358312833e-71,0.696324733627715,0.865,0.698,3.16229969266934e-67
"361","TRAPPC5",1.37838491949825e-71,-0.226829781959286,0.898,0.909,3.34396181470276e-67
"362","BUD23",1.46955188079446e-71,-0.226870469005219,0.839,0.818,3.56513286280736e-67
"363","NDUFB3",1.79937165404099e-71,-0.110726163188833,0.942,0.857,4.36527563270345e-67
"364","BIRC5",2.16716495381384e-71,-3.11517249518246,0.035,0.164,5.25754217795238e-67
"365","AHNAK",2.32446132913531e-71,0.400411264616845,0.792,0.67,5.63914318448225e-67
"366","SIVA1",2.66246811025299e-71,-0.383734423512903,0.826,0.851,6.45914763547375e-67
"367","PPFIA1",2.79053380512607e-71,0.816006606280491,0.829,0.641,6.76983501123584e-67
"368","TRIR",3.05115836003389e-71,-0.247841697341119,0.939,0.947,7.40211018144222e-67
"369","NOP10",3.32266180785374e-71,-0.176436782286916,0.946,0.917,8.06077754585317e-67
"370","CSDE1",3.88876579035969e-71,0.527446523497396,0.986,0.954,9.43414580741261e-67
"371","PARK7",6.01445677415396e-71,-0.10582378335327,0.998,0.993,1.45910721340975e-66
"372","NDUFAF3",7.30775554985717e-71,-0.273506435967893,0.85,0.851,1.77286149639535e-66
"373","RPL26",7.64773167028536e-71,-0.366445010970922,1,1,1.85533970321123e-66
"374","DYNC1H1",1.40387471531852e-70,0.675292146407949,0.894,0.8,3.40580005936272e-66
"375","NFAT5",1.72679295756879e-70,0.989636467768394,0.468,0.265,4.18919971506189e-66
"376","RPA3",2.0709493054546e-70,-0.426863500274215,0.687,0.731,5.02412301503286e-66
"377","VEZT",2.76123412636552e-70,0.833259000744666,0.779,0.593,6.69875399056274e-66
"378","STMN1",3.86112321574596e-70,-1.42689749112373,0.466,0.557,9.36708492139969e-66
"379","ARID1B",4.28625565570655e-70,0.786612902310675,0.613,0.402,1.03984562207441e-65
"380","RERE",7.44913795789065e-70,0.690568328318365,0.686,0.513,1.80716086858427e-65
"381","MYL12A",7.74407232339454e-70,-0.268874205359203,0.98,0.984,1.87871194565551e-65
"382","NIPBL",9.16523138676565e-70,0.728984839038586,0.698,0.511,2.22348513442935e-65
"383","NDUFB2",1.21425568292714e-69,-0.29423089374389,0.96,0.973,2.94578428678125e-65
"384","TAOK1",1.78572863852963e-69,0.827286288916017,0.66,0.44,4.33217767707288e-65
"385","ATXN7L3B",3.00934698888921e-69,0.700497463562758,0.695,0.52,7.30067579504522e-65
"386","PHF3",3.06915004823507e-69,0.647857462659296,0.817,0.662,7.44575801701829e-65
"387","VPS29",3.09097305054288e-69,-0.164910261411974,0.913,0.861,7.49870062061702e-65
"388","RTRAF",3.49480802638988e-69,-0.16813598434316,0.945,0.932,8.47840427202185e-65
"389","NDUFA2",3.49662983417299e-69,-0.120609696346595,0.958,0.927,8.48282397770368e-65
"390","CYC1",3.53638826441481e-69,-0.449072736446504,0.651,0.711,8.57927792947033e-65
"391","DDX3X",3.61488105972154e-69,0.634431241855644,0.933,0.834,8.76970145088446e-65
"392","SLIRP",4.08378072254076e-69,-0.165318913418701,0.914,0.876,9.90725203288389e-65
"393","CANX",6.08820137077904e-69,0.502839516955656,0.984,0.965,1.476997652551e-64
"394","NRDC",6.24784322588928e-69,0.645080922302516,0.857,0.708,1.51572676660074e-64
"395","RBM47",7.65825949254234e-69,0.742508379626257,0.748,0.57,1.85789375289077e-64
"396","RALGPS2",1.21744229881175e-68,0.907826550031562,0.769,0.539,2.95351501691731e-64
"397","CENPW",1.48726642467738e-68,-2.17524397937408,0.09,0.231,3.60810834626733e-64
"398","ADRM1",1.57367892453032e-68,-0.346312068602367,0.684,0.703,3.81774507091056e-64
"399","NDUFA6",1.84150588625979e-68,-0.617602315956189,0.526,0.666,4.46749328006625e-64
"400","GTF2I",2.44656368995116e-68,0.511332400345362,0.939,0.882,5.93536351182151e-64
"401","IQGAP1",4.30587777430574e-68,0.337837230555501,0.829,0.737,1.04460594804657e-63
"402","HCG18",5.88455233004329e-68,0.9323990476626,0.495,0.293,1.4275923952685e-63
"403","RPL12",6.15782433673212e-68,-0.145165311824458,1,1,1.49388818409121e-63
"404","RPL39",7.12829133339954e-68,-0.109052225821987,1,0.999,1.72932347748273e-63
"405","KAT6B",1.016826115993e-67,0.843999151856491,0.613,0.408,2.46682015739903e-63
"406","NSD1",1.21432613820518e-67,0.79794107491893,0.705,0.507,2.94595521128576e-63
"407","NDUFA7",1.32506815930067e-67,-0.160069062486347,0.928,0.903,3.21461535446342e-63
"408","RPL39L",1.3688287851191e-67,-0.458325791209579,0.619,0.637,3.32077863269893e-63
"409","PRLR",1.72767487519388e-67,0.640186527914008,0.731,0.583,4.19133924722036e-63
"410","ENY2",1.73314015236272e-67,-0.274661122910672,0.883,0.904,4.20459800963196e-63
"411","USP8",2.83809735728962e-67,0.740732712943198,0.747,0.549,6.88522418878462e-63
"412","ECHS1",2.9202069965825e-67,-0.26465536421014,0.9,0.904,7.08442217370914e-63
"413","ANKRD17",3.46573076092865e-67,0.761830713493792,0.665,0.473,8.40786282601291e-63
"414","BLOC1S1",4.06029617820709e-67,-0.243130726579583,0.823,0.814,9.85027852833041e-63
"415","CIAO2B",4.27002830770681e-67,-0.204190624196106,0.899,0.886,1.03590886744967e-62
"416","RPS21",4.36870071978283e-67,-0.164000765594398,0.998,0.999,1.05984679461931e-62
"417","MICOS13",4.92546807295508e-67,-0.200713146816571,0.87,0.854,1.1949185544989e-62
"418","MTRNR2L12",5.19915657129466e-67,0.264134381227065,0.957,0.907,1.26131538419608e-62
"419","RPS12",6.28929595499593e-67,-0.142863595589697,1,0.999,1.52578319868201e-62
"420","DYNLT1",1.32338637299731e-66,-0.22566795518733,0.951,0.962,3.21053534089147e-62
"421","HNRNPC",1.44351895686123e-66,0.46040397449417,0.993,0.981,3.50197698934536e-62
"422","TXNRD1",1.55066188094142e-66,0.926977015507581,0.88,0.704,3.7619057231639e-62
"423","PFDN2",1.91141099126553e-66,-0.15782364762581,0.936,0.916,4.63708306481016e-62
"424","GSTO1",2.10731604061665e-66,-0.341369281243351,0.752,0.795,5.112348714536e-62
"425","OAZ1",2.53873409405627e-66,-0.143365806463,0.998,0.998,6.15896891218051e-62
"426","CYBA",3.24753337689902e-66,-0.255499295778084,0.922,0.907,7.87851597235703e-62
"427","ZBTB41",4.20530451996538e-66,0.919162568353886,0.685,0.46,1.0202068765436e-61
"428","RPL13",4.28908955045308e-66,-0.195169761515544,1,1,1.04053312493992e-61
"429","CSNK1A1",4.66488014626103e-66,0.367518874900774,0.987,0.976,1.13169992348293e-61
"430","HES4",5.5294196679765e-66,-0.678630863232136,0.579,0.681,1.3414372114511e-61
"431","PHLDA2",1.20894122914067e-65,-0.355406611612762,0.976,0.986,2.93289142189527e-61
"432","RPL5",1.41064946718468e-65,-0.180791909673088,1,1,3.42223560739004e-61
"433","LSM2",1.70879850679886e-65,-0.400293636208541,0.673,0.706,4.14554517749404e-61
"434","CHD8",1.92498625390537e-65,0.778424402094852,0.637,0.435,4.67001665197442e-61
"435","PSMB4",2.04009545800562e-65,-0.160897849398426,0.902,0.873,4.94927158112163e-61
"436","EIF4A1",2.3088627777318e-65,-0.440361964429326,0.934,0.967,5.60130109877735e-61
"437","KANSL1",2.46325986919011e-65,0.942216603696063,0.547,0.328,5.97586844265521e-61
"438","OSBPL1A",2.82180279730955e-65,0.785388764415855,0.827,0.658,6.84569358627297e-61
"439","CLINT1",2.90937951295223e-65,0.663313022132556,0.785,0.619,7.0581546984221e-61
"440","RPSA",3.95699340930998e-65,-0.351758705313625,0.999,1,9.59966601098601e-61
"441","COPS6",5.66333297701002e-65,-0.352019314604194,0.708,0.754,1.37392458022263e-60
"442","BIRC6",7.28551681575919e-65,0.68195686549542,0.679,0.503,1.76746637950318e-60
"443","NME2",8.09100339123373e-65,-0.130084351235276,1,0.998,1.9628774227133e-60
"444","SF3B6",9.02754807685367e-65,-0.166698031421404,0.964,0.951,2.1900831634447e-60
"445","GCNT2",1.09541434769868e-64,0.633922091595131,0.536,0.389,2.657475207517e-60
"446","SLC25A6",1.77968145050765e-64,-0.287358884423408,0.965,0.973,4.31750719893155e-60
"447","SNHG14",1.94422178457473e-64,0.849959081056874,0.512,0.335,4.7166820493783e-60
"448","CYB5A",3.45881608339785e-64,-0.274153434069386,0.97,0.962,8.39108781832319e-60
"449","TBC1D9",3.704943607996e-64,0.777124930724429,0.906,0.778,8.98819319299831e-60
"450","MRPS24",3.7181168730457e-64,-0.299436212532582,0.885,0.91,9.02015153400887e-60
"451","LSM5",4.78189129821788e-64,-0.215901008380113,0.888,0.869,1.16008682894766e-59
"452","UBC",5.19043790559782e-64,-0.100893291817349,1,0.998,1.25920023589803e-59
"453","CTSD",6.62698286163599e-64,-0.149387976748332,0.952,0.891,1.60770604223289e-59
"454","APC",6.99109462755818e-64,0.883973045417773,0.557,0.358,1.69603955664562e-59
"455","POLR2H",1.21611025698041e-63,-0.225361130777242,0.85,0.849,2.95028348343449e-59
"456","SENP6",1.57632600723753e-63,0.726421059081015,0.597,0.41,3.82416689355826e-59
"457","IBTK",1.83250909454446e-63,0.784763445014315,0.767,0.564,4.44566706336487e-59
"458","CHD9",1.90674711228486e-63,0.789305997059197,0.745,0.539,4.62576849440308e-59
"459","USP47",3.08101154551578e-63,0.693852219745954,0.693,0.512,7.47453400942128e-59
"460","TRAPPC1",4.25292345214696e-63,-0.433664913833456,0.741,0.817,1.03175922949085e-58
"461","PTTG1",4.5114363405595e-63,-2.80110004928091,0.107,0.22,1.09447445621974e-58
"462","POLR2I",4.62949810344851e-63,-0.214931132128243,0.853,0.841,1.12311623989661e-58
"463","SHTN1",5.14498516779362e-63,0.879110445892741,0.825,0.594,1.24817340170673e-58
"464","LMAN2",5.63667156121671e-63,-0.192624714594704,0.914,0.891,1.36745652075117e-58
"465","CDR1",6.05018298695534e-63,2.11308543310077,0.231,0.055,1.46777439263537e-58
"466","KRT19",6.43629471904758e-63,-0.259508769087223,0.988,0.978,1.56144509884094e-58
"467","UQCRFS1",9.31704106148068e-63,-0.229262889171323,0.879,0.89,2.26031416151521e-58
"468","MRPL57",1.01357430831215e-62,-0.174396556137174,0.932,0.927,2.45893127196528e-58
"469","NDUFS2",1.17322833077985e-62,-0.212705042866955,0.841,0.813,2.84625193047192e-58
"470","ITPRIPL2",1.40988346448034e-62,0.528234304047579,0.667,0.494,3.42037728482931e-58
"471","GADD45GIP1",1.52788752483898e-62,-0.253938632452087,0.901,0.918,3.70665513525937e-58
"472","BCLAF1",2.29483211554654e-62,0.622618265911887,0.852,0.725,5.56726271231592e-58
"473","CDK1",2.78334520578985e-62,-3.35834477539402,0.03,0.14,6.75239546924617e-58
"474","UXT",3.85823500742124e-62,-0.342233799367794,0.797,0.848,9.36007812800394e-58
"475","FDPS",5.14597806517385e-62,-0.350074902432651,0.88,0.9,1.24841427861118e-57
"476","PSMB6",5.74526681218936e-62,-0.348523008341546,0.831,0.873,1.39380172863714e-57
"477","LCP1",6.65934533460752e-62,0.94351836120778,0.787,0.531,1.61555717817578e-57
"478","RPL36A",8.41603616055774e-62,-0.212444392351846,0.998,0.998,2.04173037255131e-57
"479","TYMS",8.44486837103696e-62,-2.52413667407267,0.063,0.205,2.04872506681357e-57
"480","LGALS1",9.10973255852878e-62,-0.579826597304277,0.909,0.945,2.21002111869908e-57
"481","ADAR",1.04390811493843e-61,0.721066396726567,0.843,0.656,2.53252108684063e-57
"482","ETFB",1.53136970338703e-61,-0.308818325845059,0.956,0.94,3.71510290041693e-57
"483","PGK1",2.11539011351092e-61,-0.466253001201375,0.903,0.925,5.13193641537749e-57
"484","Z83843.1",2.17398810013686e-61,1.39868997028205,0.309,0.128,5.27409513093202e-57
"485","UHMK1",3.08656429861616e-61,0.728668316711087,0.866,0.694,7.48800498844281e-57
"486","PIK3R3",3.90074727711456e-61,0.825911794804207,0.881,0.737,9.46321289427991e-57
"487","GRIA2",4.12168290684517e-61,1.18479417644058,0.72,0.482,9.99920273200639e-57
"488","FIS1",4.51411389536555e-61,-0.145169675236676,0.952,0.936,1.09512403101568e-56
"489","LDHA",5.26033017226422e-61,-0.501710441858286,0.951,0.972,1.2761560997913e-56
"490","TCEA1",5.34956434487673e-61,0.592014981049844,0.938,0.874,1.29780431006709e-56
"491","AC010168.2",5.46278952411051e-61,1.44282402625283,0.438,0.201,1.32527273854921e-56
"492","ITGB1",7.73403654313889e-61,0.422462911749428,0.974,0.943,1.87627726536549e-56
"493","KMT2C",8.76545218411281e-61,0.549573479360238,0.563,0.401,2.12649869986577e-56
"494","STX16",8.92043100100063e-61,0.780891003251967,0.628,0.428,2.16409656084275e-56
"495","TMEM205",9.56222080726489e-61,-0.389725134228055,0.716,0.779,2.31979476784246e-56
"496","IGF2R",1.63171313939992e-60,0.803771138197387,0.681,0.482,3.95853607618421e-56
"497","S100A13",1.63552493757328e-60,-0.166435745441893,0.962,0.939,3.96778349855277e-56
"498","TASOR2",1.97810372603754e-60,0.87951449960632,0.511,0.313,4.79887963936707e-56
"499","ITGA2",2.14859686031066e-60,0.69794102870594,0.625,0.447,5.21249598311367e-56
"500","PCLAF",2.29143940962432e-60,-1.93173288678232,0.144,0.283,5.5590320077486e-56
"501","NUDT22",2.54275316315361e-60,-0.329572125765376,0.649,0.68,6.16871917381065e-56
"502","MAGED2",3.04104938963595e-60,-0.168671614864409,0.957,0.894,7.37758581925682e-56
"503","MAP7",3.94463085767786e-60,0.820388307611116,0.758,0.569,9.56967446072648e-56
"504","PPP3CA",4.33948978422218e-60,0.793119060692384,0.853,0.697,1.0527602216523e-55
"505","ZNF217",4.67369928997514e-60,0.681979744578581,0.781,0.611,1.13383944774797e-55
"506","CASC4",4.69877514635711e-60,0.660319751406126,0.841,0.703,1.13992285050624e-55
"507","NDUFV2",5.2191965596502e-60,-0.135409374140435,0.98,0.966,1.26617708537114e-55
"508","LSM3",6.58630267320762e-60,-0.139557088946151,0.92,0.868,1.59783702852017e-55
"509","ARFGEF3",7.54298610278533e-60,0.766962308839878,0.751,0.572,1.82992842853572e-55
"510","UBR4",8.97723029410732e-60,0.92601347429329,0.458,0.272,2.17787606935044e-55
"511","CYSTM1",1.12904748650257e-59,-0.178681139451082,0.88,0.862,2.73906920225523e-55
"512","EIF2AK1",1.1525715851834e-59,0.589011413801751,0.827,0.699,2.79613866565492e-55
"513","ALKBH7",1.31617169056838e-59,-0.199380203978209,0.873,0.863,3.1930325213189e-55
"514","MDH1",1.3358623877884e-59,-0.279368903084119,0.803,0.823,3.24080215277466e-55
"515","PBX1",1.44830960250739e-59,0.841824112843893,0.942,0.821,3.51359909568294e-55
"516","RNF114",1.57032157803631e-59,-0.231713179910378,0.741,0.695,3.80960014831609e-55
"517","MAP3K2",1.80476650636211e-59,0.838232823802567,0.655,0.442,4.37836354443448e-55
"518","SUCO",1.87134219573822e-59,0.792147597103122,0.766,0.561,4.53987616686093e-55
"519","GCLC",2.19712618355178e-59,0.981338771321393,0.878,0.65,5.33022812129661e-55
"520","PXMP2",2.71355222106006e-59,-0.382088210551014,0.619,0.624,6.58307768829172e-55
"521","PPP1R14B",4.6209801892059e-59,-0.216346656954407,0.968,0.965,1.12104979390135e-54
"522","MRPL36",4.82724234168852e-59,-0.193438182630314,0.829,0.82,1.17108899209363e-54
"523","VAMP8",5.0534980662992e-59,-0.158057082023525,0.974,0.973,1.22597863088419e-54
"524","ECH1",5.1658676823705e-59,-0.384311574916796,0.738,0.796,1.25323949974308e-54
"525","ZWINT",5.7898846883406e-59,-1.51517703363001,0.147,0.257,1.40462602539143e-54
