"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"1911","SMIM141",6.36539905975271e-23,1.84291455462441,0.376,0.102,1.44119000111861e-18,13,"SMIM14"
"1912","NME4",6.57282953884912e-23,2.12167855658825,0.256,0.062,1.48815433589083e-18,13,"NME4"
"1913","PLAAT4",8.1142310233339e-23,2.70684131341424,0.312,0.053,1.83714304599303e-18,13,"PLAAT4"
"1914","NDUFA44",1.95299779002873e-22,0.840622743116418,0.496,0.26,4.42178229640404e-18,13,"NDUFA4"
"1915","HLA-B3",5.98132913944675e-22,0.523477865248645,0.624,0.393,1.35423273046214e-17,13,"HLA-B"
"1916","DNAJA11",2.30971462561919e-21,2.82375229753751,0.368,0.052,5.22942488386442e-17,13,"DNAJA1"
"1917","SQSTM13",4.76669153253835e-21,0.712120565301176,0.432,0.273,1.07922662988201e-16,13,"SQSTM1"
"1918","COX6B13",1.71349655260438e-20,1.38041904099225,0.336,0.129,3.87952754475157e-16,13,"COX6B1"
"1919","CD634",1.76031951645382e-19,0.445264911788304,0.824,0.548,3.98553941720309e-15,13,"CD63"
"1920","PSMA75",7.13254676140356e-19,1.52677167103702,0.52,0.182,1.61487991224938e-14,13,"PSMA7"
"1921","UBB3",1.85740446132525e-18,1.76989503242978,0.488,0.148,4.20534944088651e-14,13,"UBB"
"1922","ZKSCAN1",1.92757056819517e-18,2.65700790575098,0.264,0.044,4.36421252345069e-14,13,"ZKSCAN1"
"1923","DAD11",2.39998135112142e-18,1.92166422860876,0.28,0.074,5.433797777074e-14,13,"DAD1"
"1924","TBX31",2.66605249679125e-18,1.48896902699971,0.336,0.092,6.03620945798507e-14,13,"TBX3"
"1925","CD94",3.94658786148738e-18,1.06532704391199,0.504,0.208,8.93546957719358e-14,13,"CD9"
"1926","RABAC11",7.38073252897554e-18,1.44596438704424,0.28,0.106,1.67107165188535e-13,13,"RABAC1"
"1927","IRF1",9.56719813529988e-18,3.08126047137604,0.312,0.051,2.16610932981325e-13,13,"IRF1"
"1928","SUB12",1.08639844900708e-17,0.974806936959705,0.336,0.158,2.45971472839693e-13,13,"SUB1"
"1929","KRT101",1.31586726368182e-17,2.15648933990212,0.296,0.068,2.97925507170201e-13,13,"KRT10"
"1930","DHCR241",1.36270666851847e-17,1.75370960468884,0.376,0.109,3.08530416819267e-13,13,"DHCR24"
"1931","NORAD",2.31204378002801e-17,2.84083811895333,0.328,0.048,5.23469832236141e-13,13,"NORAD"
"1932","GUK14",1.12032409389792e-16,1.36243585993066,0.4,0.159,2.53652578099427e-12,13,"GUK1"
"1933","PLK23",2.35581732896177e-16,1.54969545122181,0.552,0.227,5.33380601450235e-12,13,"PLK2"
"1934","UQCR111",3.85151606824306e-16,2.07951255998416,0.28,0.069,8.72021753010911e-12,13,"UQCR11"
"1935","TOP1",4.3778231710968e-16,2.60917938066036,0.272,0.045,9.91182944168026e-12,13,"TOP1"
"1936","CCND13",6.28743821121336e-16,1.25703239635714,0.464,0.254,1.42353888540082e-11,13,"CCND1"
"1937","H2AFJ4",1.04468814958428e-15,0.583919428258626,0.36,0.177,2.36527843947376e-11,13,"H2AFJ"
"1938","ITM2B5",1.07236651751857e-15,1.20008187673629,0.552,0.268,2.4279450323138e-11,13,"ITM2B"
"1939","EIF2S2",4.23343769273795e-15,2.1631149857609,0.328,0.073,9.584926280128e-11,13,"EIF2S2"
"1940","SH3BGRL1",3.27184665414903e-14,2.04315844359267,0.256,0.063,7.40778800965882e-10,13,"SH3BGRL"
"1941","CTSD",4.16341119844429e-14,1.79827829940424,0.36,0.112,9.42637929439773e-10,13,"CTSD"
"1942","DCXR2",4.81156652646168e-14,0.866397952235725,0.28,0.149,1.08938677725619e-09,13,"DCXR"
"1943","PFDN56",1.10502855493614e-13,1.28257715214629,0.488,0.218,2.50189515123092e-09,13,"PFDN5"
"1944","BTG22",1.74471598954758e-13,2.26946604192029,0.352,0.097,3.95021147193468e-09,13,"BTG2"
"1945","ZFAS13",3.70276370031298e-13,1.61413093959946,0.424,0.158,8.38342729387861e-09,13,"ZFAS1"
"1946","ELF32",5.41238229041096e-13,1.83882345798531,0.456,0.16,1.22541747437195e-08,13,"ELF3"
"1947","CHCHD26",5.43469922948211e-13,0.934607866737203,0.512,0.262,1.23047025254704e-08,13,"CHCHD2"
"1948","CDC421",1.07396441505909e-12,2.10265505404281,0.296,0.07,2.4315628321353e-08,13,"CDC42"
"1949","UBL53",2.33441208448173e-12,0.848699765924381,0.264,0.145,5.28534240047508e-08,13,"UBL5"
"1950","KTN12",1.19161408445084e-11,1.41578907334003,0.496,0.204,2.69793344860514e-07,13,"KTN1"
"1951","ELOB6",1.74537517415006e-11,0.570156432959767,0.304,0.198,3.95170393179316e-07,13,"ELOB"
"1952","RPS4X3",2.80155615382359e-11,0.594464676016641,0.896,0.858,6.34300328787199e-07,13,"RPS4X"
"1953","HLA-A4",3.14493092633924e-11,0.55030660038209,0.496,0.358,7.12043811032466e-07,13,"HLA-A"
"1954","HSPA53",2.68202316438441e-10,1.52111507396646,0.496,0.206,6.07236864648275e-06,13,"HSPA5"
"1955","RPL36AL3",5.65610672701199e-10,1.12778170907505,0.296,0.134,1.28059912406278e-05,13,"RPL36AL"
"1956","TAX1BP1",6.53988943358573e-10,1.82095862555948,0.256,0.074,1.48069636665815e-05,13,"TAX1BP1"
"1957","NACA5",2.47592048575965e-09,0.254702788162361,0.696,0.57,5.60573157180842e-05,13,"NACA"
"1958","MT-CYB5",3.3831017184277e-09,0.60332203463837,0.824,0.853,7.65968060069217e-05,13,"MT-CYB"
"1959","NUCKS12",1.32096761359169e-08,0.637573352094843,0.464,0.273,0.000299080277393293,13,"NUCKS1"
"1960","SELENOW5",1.775665558938e-07,0.596200438049734,0.32,0.216,0.00402028439199152,13,"SELENOW"
"1961","ATP5MC25",2.28217813224449e-07,1.01767217899211,0.384,0.198,0.00516707950921475,13,"ATP5MC2"
"1962","HSP90AB13",2.40174599837246e-07,0.450989839548972,0.696,0.491,0.00543779311491508,13,"HSP90AB1"
"1963","TPM32",4.2172779105194e-07,0.824655166983646,0.256,0.152,0.00954833891720697,13,"TPM3"
"1964","NDUFA136",3.69473341415795e-06,0.309055656091351,0.264,0.206,0.0836524592299501,13,"NDUFA13"
"1965","RPS27L4",5.02070702268766e-06,0.316096096257236,0.304,0.248,0.113673827700671,13,"RPS27L"
"1966","MTRNR2L124",4.8989937035218e-05,1.20838172749324,0.352,0.15,1,13,"MTRNR2L12"
"1967","CLDN43",6.32814593903036e-05,1.35172680683855,0.4,0.185,1,13,"CLDN4"
"1968","PDIA32",6.65054751171704e-05,1.03778395892011,0.312,0.156,1,13,"PDIA3"
"1969","SLC12A21",0.000147665948273555,1.17869046662912,0.288,0.107,1,13,"SLC12A2"
"1970","ZFP36L12",0.000170338179656004,1.14066131335963,0.384,0.182,1,13,"ZFP36L1"
"1971","BTF33",0.000189836040694822,0.646949290107317,0.408,0.266,1,13,"BTF3"
"1972","RPL7A7",0.000531405390496331,0.651430036737638,0.848,0.706,1,13,"RPL7A"
"1973","AREG2",0.000737094791243882,0.673346532011965,0.448,0.219,1,13,"AREG"
"1974","RPS215",0.000832847633812219,0.673338180620962,0.504,0.338,1,13,"RPS21"
"1975","EEF1D4",0.000888019072574716,0.814108149576744,0.392,0.218,1,13,"EEF1D"
"1976","WFDC24",0.00119893385474934,0.438131945428298,0.44,0.254,1,13,"WFDC2"
